WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR
L10003191714-LEACHATE,0,PFOSA,2017-08-29,UG/L,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-CONDENSATE,NA,PFDOA,2017-08-23,,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-CONDENSATE,NA,PFTEDA,2017-08-23,,ND,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-CONDENSATE,NA,PFUNDCA,2017-08-23,,ND,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-MW-2D,NA,PFNA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10004560081-MW-2D,NA,PFTEDA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10003191714-CONDENSATE,0,PFOSA,2017-08-29,UG/L,ND,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-MW-1G,NA,PFTEDA,2017-08-23,,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
3010082-005,NA,PFTRIDA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-005,WELL 03 009,2019
3010068-001,NA,PFDOA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010068-001,0.0219,PFOA,2019-04-23,UG/L,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-001,EAST WELL,2019
3010082-007,NA,PFNA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010082-007,0.0198,PFOA,2019-04-23,UG/L,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010082-007,NA,PFTRIDA,2019-04-23,,,UNK,33.815463900001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010082-007,WELL 05 011,2019
3010001-096,NA,PFHA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-096,WELL 58,2019
3010027-008,NA,PFTRIDA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-008,WELL 08,2019
3010068-002,NA,PFHXSA,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010068-002,WEST WELL,2019
3010037-001,NA,PFHXSA,2019-04-04,,,UNK,33.873410500001,-117.799488000001,MUNICIPAL,NA,NA,NA,DHS,3010037-001,WELL 15 (ETCHANDY WELL),2019
3010037-003,0.0252,PFOA,2017-10-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2017
3010037-003,NA,PFOS,2017-10-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2017
3010037-003,NA,PFOS,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFOS,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010037-003,NA,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-003,WELL 05,2019
3010001-037,NA,PFNA,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010001-037,NA,PFOS,2019-04-10,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010001-037,WELL 044 085,2019
3010037-007,NA,PFOS,2018-02-05,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2018
3010037-007,NA,PFHA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFOS,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-007,NA,PFUNDCA,2019-05-08,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-007,WELL 11,2019
3010037-006,NA,PFOS,2018-04-25,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFOS,2018-07-11,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2018
3010037-006,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,0.0218,PFOA,2019-04-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-006,NA,PFOS,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-006,WELL 10,2019
3010037-023,0.0159,PFOA,2018-04-25,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2018
3010037-023,NA,PFBSA,2019-04-04,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-023,WELL 20,2019
3010027-009,NA,PFBSA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-009,NA,PFHXSA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-009,0.0219,PFOA,2019-04-23,UG/L,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-009,NA,PFTRIDA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-009,WELL 09,2019
3010027-017,NA,PFHA,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010027-017,NA,PFOS,2019-04-23,,,UNK,33.815463900001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010027-017,WELL 19,2019
3010037-002,0.0271,PFOA,2017-10-04,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2017
3010037-002,0.0209,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2018
3010037-002,NA,PFHA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFNDCA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFOS,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010037-002,NA,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-002,WELL 01,2019
3010001-062,NA,PFDOA,2019-04-10,,,UNK,33.844437200001,-117.878720000001,MUNICIPAL,NA,NA,NA,DHS,3010001-062,WELL 045 083,2019
3010037-011,0.022,PFOA,2018-07-11,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2018
3010037-011,NA,PFHA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-011,WELL 18,2019
3010018-004,NA,PFUNDCA,2019-05-15,,<,UNK,33.9313571000009,-117.957952000001,MUNICIPAL,NA,0,400,DHS,3010018-004,IDAHO STREET WELL,2019
3010037-024,0.0166,PFOA,2018-02-05,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2018
3010037-024,0.0212,PFOA,2018-08-20,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2018
3010037-024,NA,PFOS,2018-08-20,,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2018
3010037-024,0.019,PFOA,2019-04-04,UG/L,,UNK,33.844437200001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-024,WELL 21,2019
3010037-020,NA,PFBSA,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-020,NA,PFTEDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,480,186,DHS,3010037-020,WELL 19,2019
3010037-004,0.0249,PFOA,2018-02-05,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2018
3010037-004,0.0295,PFOA,2018-04-25,UG/L,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2018
3010037-004,NA,PFOS,2018-04-25,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2018
3010037-004,NA,PFOS,2018-08-20,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2018
3010037-004,NA,PFHPA,2019-05-23,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2019
3010037-004,NA,PFNDCA,2019-05-23,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-004,WELL 07,2019
3010037-008,NA,PFOS,2018-04-25,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2018
3010037-008,NA,PFOS,2019-04-04,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010037-008,NA,PFTEDA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010037-008,NA,PFUNDCA,2019-05-08,,,UNK,33.873410500001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010037-008,WELL 12,2019
3010038-039,NA,PFOS,2019-04-23,,,UNK,33.786490600001,-117.839104000001,MUNICIPAL,NA,NA,NA,DHS,3010038-039,WELL 38,2019
3010001-049,NA,PFOS,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-049,NA,PFTEDA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-049,WELL 047 073,2019
3010001-090,NA,PFDOA,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3010001-090,NA,PFTEDA,2019-04-09,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,0,405,DHS,3010001-090,WELL 056,2019
3000734-004,0,PFOA,2019-04-23,UG/L,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3000734-004,NA,PFTRIDA,2019-04-23,,,UNK,33.844437200001,-117.997568000001,MUNICIPAL,NA,0,200,DHS,3000734-004,BACKSTAGE WELL,2019
3010062-009,NA,PFDOA,2019-04-24,,,UNK,33.786490600001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010062-009,WELL 019,2019
3010062-009,NA,PFNA,2019-04-24,,,UNK,33.786490600001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010062-009,WELL 019,2019
3010062-009,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010062-009,WELL 019,2019
3010001-053,NA,PFDOA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-053,WELL 055 057,2019
3010062-014,NA,PFDOA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010062-014,NA,PFHA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-014,WELL 023,2019
3010062-020,NA,PFHA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-020,WELL 028,2019
3010062-039,NA,PFTEDA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010062-039,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-039,WELL 029,2019
3010010-011,NA,PFDOA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-011,NA,PFHA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-011,WELL 05,2019
3010010-012,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010010-012,NA,PFDOA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-012,WELL 06,2019
3010001-033,NA,PFBSA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010001-033,NA,PFHA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010001-033,NA,PFNA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-033,WELL 040 075,2019
3010062-061,NA,PFBSA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010062-061,NA,PFDOA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010062-061,NA,PFHPA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010062-061,NA,PFTRIDA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-061,WELL 30,2019
3010001-087,NA,PFHXSA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-087,NA,PFOS,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-087,NA,PFTEDA,2019-04-09,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,0,446,DHS,3010001-087,WELL 54,2019
3010001-050,NA,PFBSA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFHPA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFOS,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-050,NA,PFTEDA,2019-04-10,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-050,WELL 049 084,2019
3010001-086,NA,PFNDCA,2019-04-09,,,UNK,33.844437200001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-086,WELL 48,2019
3010010-018,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFOS,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFHXSA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010010-018,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-018,WELL 03A,2019
3010062-012,NA,PFHPA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010062-012,NA,PFNA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010062-012,0.0157,PFOA,2019-04-24,UG/L,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010062-012,NA,PFUNDCA,2019-04-24,,,UNK,33.786490600001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010062-012,WELL 021,2019
3010010-014,NA,PFHXSA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFUNDCA,2019-04-04,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010010-014,NA,PFTRIDA,2019-05-08,,,UNK,33.844437200001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010010-014,WELL 08,2019
3010001-032,NA,PFHA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010001-032,NA,PFUNDCA,2019-04-09,,,UNK,33.815463900001,-117.997568000001,MUNICIPAL,NA,NA,NA,DHS,3010001-032,WELL 039 076 - STANDBY SINCE 12-12-07,2019
3010001-110,NA,PFHA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-110,NA,PFTRIDA,2019-04-10,,,UNK,33.815463900001,-117.918336000001,MUNICIPAL,NA,NA,NA,DHS,3010001-110,WELL 59,2019
3010001-063,NA,PFBSA,2019-04-09,,,UNK,33.815463900001,-117.957952000001,MUNICIPAL,NA,NA,NA,DHS,3010001-063,WELL 053 082,2019
3000618-001,NA,PFNA,2019-04-23,,,UNK,33.699570700001,-117.997568000001,MUNICIPAL,NA,0,15,DHS,3000618-001,WELL 01,2019
L10004560081-LEACHATE,NA,PFTEDA,2017-08-23,,ND,50,33.933322,-117.838229,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFNDCA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,1,PFOA,2017-08-29,UG/L,=,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10003191714-LEACHATE,NA,PFUNDCA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,NA,NA,NA,EDF,LEACHATE,LEACHATE,2017
L10004560081-CONDENSATE,1.2,PFOA,2017-08-23,UG/L,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-CONDENSATE,NA,PFNDCA,2017-08-23,,=,50,33.9320011,-117.8397911,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-BC-1A,NA,PFHA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-1A,NA,PFNDCA,2017-08-29,,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-1A,0,PFOA,2017-08-29,UG/L,ND,50,33.7112247,-117.7087669,MONITORING,NA,27,30,EDF,BC-1A,BC-1A,2017
L10003191714-BC-16,NA,PFTRIDA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10003191714-BC-16,NA,PFTEDA,2017-08-29,,ND,1,33.70888171,-117.7098716,MONITORING,NA,51.9,33.7,EDF,BC-16,BC-16,2017
L10004560081-MW-2D,NA,PFTRIDA,2017-08-23,,ND,1,33.9303251,-117.8412727,MONITORING,NA,90,40,EDF,MW-2D,MW-2D,2017
L10003191714-CONDENSATE,NA,PFDOA,2017-08-29,,ND,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10003191714-CONDENSATE,NA,PFHPA,2017-08-29,,=,50,33.7136358,-117.7093278,MONITORING,NA,NA,NA,EDF,CONDENSATE,CONDENSATE,2017
L10004560081-MW-1G,0,PFOSA,2017-08-23,UG/L,ND,1,33.9326224,-117.8460208,MONITORING,NA,35.5,29.5,EDF,MW-1G,MW-1G,2017
