,WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES,YEAR,STATION,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
9,3010068-002,,PFNA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
10,3010068-002,,PFTRIDA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
11,3010068-002,,PFHXSA,2019-04-23,,,UNK,33.786490600001,-117.83910400000099,MUNICIPAL,,,,DHS,3010068-002,WEST WELL,2019,US1CAOR0042,33.7655,-117.8878,33.5,0.0,,,
0,L10003191714-LEACHATE,,PFDOA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
1,L10003191714-LEACHATE,,PFNA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
2,L10003191714-LEACHATE,,PFHPA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
3,L10003191714-LEACHATE,,PFTRIDA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
4,L10003191714-LEACHATE,,PFHA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
5,L10003191714-LEACHATE,,PFTEDA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
6,L10003191714-LEACHATE,0.0,PFOSA,2017-08-29,UG/L,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
7,L10003191714-LEACHATE,,PFNDCA,2017-08-29,,=,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
8,L10003191714-LEACHATE,1.0,PFOA,2017-08-29,UG/L,=,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
9,L10003191714-LEACHATE,,PFUNDCA,2017-08-29,,ND,50,33.712066,-117.7084936,MONITORING,,,,EDF,LEACHATE,LEACHATE,2017,USC00044303,33.72,-117.723,164.6,0.0,,99.0,66.0
